12:31,Murray Bridge,AR,AR,1,4,IT'S GOTTA BE HOT,100,0.0,0.0,5,JUICY FRUIT,87,0.0,0.0,9,BON ELISE,67,0.0,0.0,2,EMAIL,34,0.0,0.0
13:03,Sunshine Coast,BR,BR,1,9,SHADOW DOLL,100,0.0,0.0,2,FIRST DRAFT,74,0.0,0.0,7,JUST KEEP GIVING,58,0.0,0.0,8,NOOSA HEADS,34,0.0,0.0
13:07,Murray Bridge,AR,AR,2,4,MONTOYAS,100,0.0,0.0,6,BRILLIANT CREATION,85,0.0,0.0,1,BAD MEDICINE,56,0.0,0.0,11,MYSTIC'S FINALE,40,0.0,0.0
13:39,Sunshine Coast,BR,BR,2,1,FLUKES,100,0.0,0.0,5,PEZENAS,79,0.0,0.0,3,RUBY SOHO,67,0.0,0.0,7,KISS MY BRASS,32,0.0,0.0
13:43,Murray Bridge,AR,AR,3,6,BLONDE MISSILE,100,0.0,0.0,5,ALL RUBY,76,0.0,0.0,10,PRIOR TO THE FIRE,63,0.0,0.0,4,TYCOON CHESTER,37,0.0,0.0
14:15,Sunshine Coast,BR,BR,3,2,NATURAL SIGN,100,0.0,0.0,9,PETRANI,85,0.0,0.0,5,GRACIDA,60,0.0,0.0,11,MYWAYORTHEHIGHWAY,36,0.0,0.0
14:19,Murray Bridge,AR,AR,4,8,PRINCESS COSTA,100,0.0,0.0,3,LAUDJOE,75,0.0,0.0,10,ATLANTIS,55,0.0,0.0,7,JUNKET,35,0.0,0.0
14:53,Sunshine Coast,BR,BR,4,1,MESTALLA,100,0.0,0.0,4,ROWA'S MARK,74,0.0,0.0,5,FORWARD SPEED,60,0.0,0.0,8,ELEGANT MACHINE,44,0.0,0.0
14:58,Murray Bridge,AR,AR,5,7,LITTLE BUSTER,100,0.0,0.0,4,SANDHILL HERO,84,0.0,0.0,3,ONWARD,66,0.0,0.0,8,BEARDED DRAGON,41,0.0,0.0
15:33,Sunshine Coast,BR,BR,5,5,LA FEMME FATALE,100,0.0,0.0,1,GENTLEMAN JACK,75,0.0,0.0,7,SEE CRUISE,55,0.0,0.0,2,SAN CLEMENTE,35,0.0,0.0
