12:20,Warrnambool,VR,VR,1,1,CHARLEMAGNE'S GIRL,100,0.0,0.0,3,QUEEN OF TIDES,74,0.0,0.0,6,KICKIN' THE TRACES,58,0.0,0.0,2,MONTANA MOON,32,0.0,0.0
12:38,Gosford,NR,NR,2,9,HAWAIIAN ROSE,100,0.0,0.0,2,CREAM OF OZ,78,0.0,0.0,8,ROSE OF INDY,62,0.0,0.0,1,BEAU D'OR,46,0.0,0.0
12:55,Warrnambool,VR,VR,2,1,BAILBONDS,100,0.0,0.0,9,VERSACE ROSE,77,0.0,0.0,5,ZIGGY MARTINI,54,0.0,0.0,8,SALAQUA,44,0.0,0.0
13:13,Gosford,NR,NR,3,2,LERWICK,100,0.0,0.0,12,COL 'N' GAZ,87,0.0,0.0,3,LUCY'S BOY,64,0.0,0.0,11,BUTTERBOOM,39,0.0,0.0
13:30,Warrnambool,VR,VR,3,2,DANTE'S FINALE,100,0.0,0.0,8,OUR BOTTINO,84,0.0,0.0,6,MAGNAZONE,62,0.0,0.0,5,LUNAR DE HERO,34,0.0,0.0
13:38,Rockhampton,QR,QR,1,2,CLAPPERS,100,0.0,0.0,4,LOVE THE BUSH,73,0.0,0.0,3,JEWEL BANGLES,52,0.0,0.0,1,OUR NEDDY BOY,44,0.0,0.0
13:48,Gosford,NR,NR,4,3,LAST CARD JOE,100,0.0,0.0,1,ANOTHER AL,85,0.0,0.0,12,CAP ROCCA,61,0.0,0.0,7,RUSSET,36,0.0,0.0
14:13,Rockhampton,QR,QR,2,3,SMART PATROL,100,0.0,0.0,6,LIBERTY'S MAGIC,87,0.0,0.0,2,MYTHOLOGIST,66,0.0,0.0,4,AWESOME RANSOM,39,0.0,0.0
14:23,Gosford,NR,NR,5,3,CAP DOMINGO,100,0.0,0.0,5,MONEYLEGS,82,0.0,0.0,2,HARRY HOTSPUR,67,0.0,0.0,6,KANGURU,33,0.0,0.0
15:00,Gosford,NR,NR,6,5,ANYAAS,100,0.0,0.0,10,RADIOLOGIST,84,0.0,0.0,2,HIGHEST RANK,56,0.0,0.0,8,SLAVENSKA,32,0.0,0.0
