12:05,Taree,NR,NR,1,3,FUN WITH INDY,100,0.0,0.0,5,BEFORE YOU THINK,73,0.0,0.0,6,FINAL DREAM,66,0.0,0.0,2,PRADNYA,37,0.0,0.0
12:20,Wangaratta,VR,VR,1,7,SKYFIRE,100,0.0,0.0,8,NORSIKA,81,0.0,0.0,2,CHIMA,53,0.0,0.0,5,LUCQUES,31,0.0,0.0
12:55,Wangaratta,VR,VR,2,8,ROMETTY,100,0.0,0.0,5,SLEEPY EYES,81,0.0,0.0,4,NICE TO METEOR,66,0.0,0.0,9,SATURDAY GRAND,33,0.0,0.0
13:03,Armidale,CR,CR,1,11,PORK CRACKLING,100,0.0,0.0,4,SEASIDE TIGER,88,0.0,0.0,10,HULA GIRL,66,0.0,0.0,9,SMOOTH MOVING MAMA,36,0.0,0.0
13:30,Wangaratta,VR,VR,3,3,MANNERENE,100,0.0,0.0,8,AUSTRINUS,88,0.0,0.0,6,ANDIAMO AVANTI,66,0.0,0.0,9,BELLS AND WHISTLES,34,0.0,0.0
14:05,Wangaratta,VR,VR,4,6,DUKE OF BRUNSWICK,100,0.0,0.0,10,SHE WILL LOOSEN UP,73,0.0,0.0,7,HARADAFULL,52,0.0,0.0,3,KODACROME,33,0.0,0.0
14:25,Taree,NR,NR,5,4,MALACHITE,100,0.0,0.0,7,MORADO,88,0.0,0.0,9,YEAR OF THE TIGER,66,0.0,0.0,6,LILY BEAR,37,0.0,0.0
14:40,Wangaratta,VR,VR,5,7,LORRIE'S GIFT,100,0.0,0.0,6,WILSCOT,76,0.0,0.0,3,LABETENOIRE,61,0.0,0.0,4,LANDAU,42,0.0,0.0
14:50,Armidale,CR,CR,4,7,QUIETUDE,100,0.0,0.0,3,JEDAK,76,0.0,0.0,4,BEEN AWAKENED,64,0.0,0.0,6,UNIKIN,43,0.0,0.0
15:20,Wangaratta,VR,VR,6,2,SEA GHOST,100,0.0,0.0,3,SHADOW TALES,74,0.0,0.0,8,TOMMY'S PRIDE,57,0.0,0.0,1,BLATHERSKITE,31,0.0,0.0
